OTUID	Taxon	Confidence
#q2:types	categorical	numeric
723766c425cd9c64fe0ef269543ef3a8	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.997850390113718
c6b2cf30876e16c3b935508f6af09942	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae	0.999994048001097
ae5f4761f40834123160ebbbaae8dc9e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.999205910724932
1b917845bfcf0032e2cac060cf9c9791	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.999975987784811
25daf611903d31ea00c1847e6545ace4	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Corynebacterium 1	0.871119207682942
c76ee76100c60a0b81c4110e48f45696	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.999353538070287
8dff0e98086538b2ea520f95f6393648	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Corynebacterium 1	0.871602416961893
4afb039f81aabd7f7c36f5e94ecfaffd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Aquabacterium;D_6__Aquabacterium citratiphilum	0.778281757778556
13f60a54a21daaf33b3da5c59fd6c8e8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Arsenophonus	0.981624738018853
3ed9c189feb53ff4156c44964ad9a53c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Lysobacter;D_6__Xanthomonadaceae bacterium L-bf-PMW-15.1	0.855296435802051
f498c888d48ea0678fba010f47433bb8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Aquabacterium;D_6__Aquabacterium citratiphilum	0.774294775584806
6f17f656822088afe7082e6936a00e79	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.999202916199252
83c08be49132d506b119962907969e77	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae	0.999993917766388
9832956bcea1dbb5f9065cabfaeea1d2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Rheinheimera	0.986671838001805
fda3d2b219411df22088d70072408962	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Acidovorax	0.819586375655193
ca29a655b9d23f7d667b671a68ab7bd2	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.999999999999921
a424cf158570177daa2c4dcbf27aba9c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Pleomorphomonadaceae;D_5__Chthonobacter	0.998740149981251
87bc1c66383f41ddafe21fe886e274ad	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Corynebacterium	0.832688989359336
b5a4205b763690cce15a910af340366e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__Ac37b;D_6__Rickettsiales bacterium Ac37b	0.770449752199107
1b9fc4ae30e989900f4d101f6d072c08	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__PMMR1	0.737459514932461
